Customer ID,Loan Amount,Annual Income,Credit Score,Employment Status,Marital Status,Loan Term (months),Number of Dependents,Previous Defaults,Loan Type,Payment History,Loan Default
2361,34309,108059,675,Retired,Married,136,1,2,Student Loan,Poor,No
2362,38142,103494,653,Retired,Widowed,64,4,1,Personal Loan,Good,No
2363,65713,66151,500,Employed,Widowed,99,4,0,Auto Loan,Good,No
2364,63576,68920,511,Employed,Single,109,1,2,Auto Loan,Average,No
2365,19357,129388,765,Retired,Married,106,2,1,Personal Loan,Average,No
2366,50445,87231,582,Employed,Single,199,0,2,Mortgage,Poor,No
2367,12805,137946,802,Self-employed,Divorced,267,2,2,Student Loan,Average,No
2368,40292,100357,639,Retired,Single,84,3,0,Personal Loan,Good,No
2369,97769,23262,314,Unemployed,Married,293,1,0,Auto Loan,Poor,Yes
2370,50603,86981,580,Employed,Single,29,3,2,Mortgage,Average,No
2371,10801,140951,816,Employed,Married,175,1,0,Auto Loan,Good,No
2372,9499,143099,824,Retired,Widowed,157,0,1,Credit Card,Good,No
2373,39387,101972,645,Unemployed,Married,325,2,2,Auto Loan,Good,No
2374,43759,95485,619,Employed,Divorced,264,2,0,Student Loan,Average,No
2375,59341,74722,533,Employed,Married,171,1,2,Personal Loan,Poor,No
2376,33302,109499,680,Retired,Divorced,60,4,2,Auto Loan,Good,No
2377,61570,70818,520,Employed,Divorced,187,3,1,Credit Card,Poor,No
2378,77954,49932,428,Unemployed,Single,338,2,1,Credit Card,Average,Yes
2379,94963,26901,328,Unemployed,Divorced,76,2,1,Personal Loan,Good,Yes
2380,13036,137473,801,Employed,Married,300,1,0,Credit Card,Poor,No
2381,27431,119023,719,Unemployed,Widowed,61,4,0,Personal Loan,Average,No
2382,94045,28597,335,Unemployed,Married,15,3,0,Student Loan,Good,No
2383,5162,149631,849,Self-employed,Widowed,130,4,1,Personal Loan,Good,No
2384,52832,83909,570,Employed,Divorced,351,4,2,Mortgage,Average,No
2385,46621,92391,606,Employed,Single,175,1,1,Credit Card,Average,No
2386,37441,104214,656,Employed,Divorced,234,4,0,Credit Card,Good,No
2387,94152,28263,334,Unemployed,Divorced,167,3,0,Auto Loan,Good,Yes
2388,53290,83293,568,Employed,Widowed,273,0,0,Mortgage,Average,No
2389,16536,132824,778,Employed,Married,184,0,1,Auto Loan,Poor,No
2390,7983,144933,831,Employed,Single,34,3,0,Personal Loan,Poor,No
2391,81234,45805,408,Unemployed,Single,72,1,1,Student Loan,Poor,Yes
2392,31958,111679,689,Unemployed,Single,332,2,2,Credit Card,Poor,No
2393,91511,31874,350,Unemployed,Single,145,1,1,Student Loan,Good,No
2394,31385,113065,694,Unemployed,Married,35,3,0,Personal Loan,Poor,No
2395,35746,106402,667,Employed,Single,304,4,2,Personal Loan,Good,No
2396,90024,34079,358,Unemployed,Widowed,56,0,0,Mortgage,Average,Yes
2397,62545,69850,515,Employed,Widowed,190,4,2,Auto Loan,Poor,No
2398,46258,92779,607,Employed,Single,74,1,0,Credit Card,Poor,No
2399,29538,115408,704,Unemployed,Single,40,3,1,Credit Card,Poor,No
2400,93733,29018,337,Unemployed,Married,107,0,0,Student Loan,Average,Yes
2401,11102,140606,813,Self-employed,Married,277,3,1,Mortgage,Good,No
2402,62854,69500,513,Employed,Single,302,0,1,Personal Loan,Poor,No
2403,11441,140062,811,Retired,Married,66,0,2,Mortgage,Poor,No
2404,91416,32100,351,Unemployed,Divorced,164,0,1,Credit Card,Average,Yes
2405,57796,77021,542,Employed,Single,230,1,1,Auto Loan,Poor,No
2406,15106,134995,789,Employed,Married,184,3,1,Student Loan,Average,No
2407,85642,39800,382,Unemployed,Widowed,107,2,2,Personal Loan,Average,Yes
2408,6014,148126,844,Unemployed,Single,134,2,0,Personal Loan,Good,No
2409,53244,83400,569,Employed,Single,23,2,0,Personal Loan,Poor,No
2410,31657,112446,692,Self-employed,Widowed,15,3,1,Auto Loan,Poor,No
2411,78506,49437,425,Unemployed,Widowed,357,4,1,Credit Card,Good,Yes
2412,24296,123124,739,Unemployed,Married,78,3,0,Credit Card,Good,No
2413,42861,96537,624,Employed,Widowed,156,0,1,Mortgage,Average,No
2414,65279,66675,502,Employed,Divorced,76,4,0,Mortgage,Average,No
2415,85437,39942,382,Unemployed,Single,93,0,2,Credit Card,Good,No
2416,84530,40862,387,Unemployed,Divorced,116,0,1,Personal Loan,Average,Yes
2417,91698,31669,349,Unemployed,Married,192,3,1,Auto Loan,Poor,Yes
2418,10668,141219,818,Unemployed,Widowed,351,2,0,Credit Card,Poor,No
2419,60168,73772,530,Employed,Single,116,4,0,Auto Loan,Average,No
2420,88362,35916,367,Unemployed,Widowed,237,1,2,Student Loan,Average,Yes
2421,92312,30878,345,Unemployed,Widowed,39,2,1,Personal Loan,Average,Yes
2422,98179,22985,312,Unemployed,Married,27,1,0,Student Loan,Poor,Yes
2423,28199,117905,715,Self-employed,Married,288,3,2,Credit Card,Poor,No
2424,45631,93648,610,Employed,Married,344,4,0,Mortgage,Poor,No
2425,69309,61235,477,Employed,Married,309,3,0,Credit Card,Poor,No
2426,86471,38931,377,Unemployed,Single,65,1,2,Student Loan,Good,Yes
2427,31512,112876,693,Unemployed,Divorced,299,0,2,Auto Loan,Average,No
2428,99840,20336,301,Unemployed,Divorced,125,3,2,Credit Card,Good,Yes
2429,68208,62933,483,Employed,Single,49,4,2,Mortgage,Poor,No
2430,36921,104899,659,Retired,Widowed,241,3,2,Student Loan,Poor,No
2431,66330,65536,496,Employed,Single,177,2,2,Credit Card,Average,No
2432,48937,89504,592,Employed,Divorced,193,3,1,Student Loan,Poor,No
2433,27313,119214,720,Employed,Divorced,216,1,2,Student Loan,Average,No
2434,61446,71148,520,Employed,Single,256,3,1,Personal Loan,Poor,No
2435,15800,133936,784,Employed,Married,344,4,0,Auto Loan,Good,No
2436,88122,36279,368,Unemployed,Widowed,320,3,0,Personal Loan,Poor,Yes
2437,49547,88665,589,Employed,Single,132,3,2,Student Loan,Average,No
2438,23919,123751,742,Retired,Divorced,270,4,0,Mortgage,Poor,No
2439,23313,124433,745,Retired,Married,221,3,2,Mortgage,Poor,No
2440,47359,91386,602,Employed,Widowed,321,4,2,Personal Loan,Poor,No
2441,36007,106124,665,Self-employed,Divorced,307,1,1,Mortgage,Poor,No
2442,22087,125750,753,Retired,Widowed,205,4,0,Student Loan,Good,No
2443,42412,97485,627,Employed,Married,79,1,2,Credit Card,Good,No
2444,45108,94055,612,Employed,Divorced,125,1,0,Student Loan,Poor,No
2445,31854,111911,690,Retired,Married,231,4,1,Credit Card,Good,No
2446,27656,118618,718,Employed,Single,231,3,0,Mortgage,Average,No
2447,42487,97273,626,Employed,Single,229,2,1,Auto Loan,Average,No
2448,50968,86670,579,Employed,Widowed,248,4,1,Auto Loan,Average,No
2449,42991,96474,623,Employed,Married,309,3,1,Student Loan,Average,No
2450,60077,74028,531,Employed,Married,105,1,2,Student Loan,Average,No
2451,33016,110022,681,Unemployed,Widowed,264,0,2,Mortgage,Average,No
2452,15808,133892,783,Retired,Widowed,226,2,0,Auto Loan,Average,No
2453,31984,111632,689,Self-employed,Widowed,269,3,2,Auto Loan,Poor,No
2454,21531,126651,756,Employed,Single,358,2,2,Student Loan,Good,No
2455,47752,91128,599,Employed,Widowed,251,0,0,Auto Loan,Average,No
2456,86906,38108,376,Unemployed,Single,326,0,1,Student Loan,Good,No
2457,60633,72495,526,Employed,Widowed,225,0,1,Personal Loan,Average,No
2458,38787,102806,649,Employed,Married,109,4,0,Auto Loan,Good,No
2459,31160,113185,695,Retired,Married,27,2,2,Credit Card,Average,No
2460,42892,96533,624,Employed,Widowed,165,4,0,Mortgage,Average,No
2461,27420,119025,720,Retired,Widowed,27,0,0,Student Loan,Good,No
2462,57893,76830,541,Employed,Single,209,3,2,Auto Loan,Good,No
2463,44749,94640,615,Employed,Divorced,119,0,0,Auto Loan,Average,No
2464,60621,72509,526,Employed,Single,34,4,2,Student Loan,Good,No
2465,51163,86406,578,Employed,Married,53,0,2,Credit Card,Good,No
2466,30522,114220,698,Retired,Widowed,48,0,0,Auto Loan,Poor,No
2467,70681,59519,469,Unemployed,Married,339,4,1,Personal Loan,Average,Yes
2468,62716,69649,514,Employed,Divorced,176,4,2,Mortgage,Poor,No
2469,74346,54524,448,Unemployed,Single,127,3,1,Student Loan,Poor,Yes
2470,28782,116493,711,Retired,Married,161,4,2,Auto Loan,Average,No
2471,74967,53885,446,Unemployed,Single,17,3,1,Mortgage,Poor,Yes
2472,67032,64369,491,Employed,Widowed,43,1,0,Student Loan,Average,No
2473,25581,121132,731,Employed,Married,156,1,2,Student Loan,Poor,No
2474,29574,115402,704,Employed,Divorced,305,4,0,Student Loan,Poor,No
2475,77267,50676,432,Unemployed,Single,304,0,0,Credit Card,Average,Yes
2476,52664,84093,570,Employed,Single,188,2,0,Personal Loan,Average,No
2477,64353,67764,507,Employed,Divorced,188,0,2,Student Loan,Good,No
2478,61573,70799,520,Employed,Married,72,4,0,Credit Card,Good,No
2479,41176,99414,634,Employed,Married,88,3,0,Student Loan,Average,No
2480,22630,125296,749,Unemployed,Single,97,0,2,Student Loan,Poor,No
2481,31201,113095,694,Unemployed,Divorced,202,1,0,Credit Card,Average,No
2482,17180,132082,775,Retired,Single,18,4,2,Personal Loan,Poor,No
2483,46800,92307,606,Employed,Single,96,0,0,Mortgage,Average,No
2484,39324,102062,645,Self-employed,Widowed,273,0,1,Auto Loan,Good,No
2485,29504,115432,705,Unemployed,Married,270,3,0,Student Loan,Good,No
2486,76308,51923,437,Unemployed,Married,58,3,1,Personal Loan,Good,Yes
2487,13068,137449,801,Self-employed,Widowed,352,3,2,Auto Loan,Poor,No
2488,25159,121739,733,Retired,Married,105,2,1,Student Loan,Poor,No
2489,23030,124926,747,Unemployed,Married,235,4,2,Auto Loan,Average,No
2490,41735,98388,631,Employed,Married,290,4,0,Credit Card,Average,No
2491,64634,67574,506,Employed,Divorced,14,1,1,Personal Loan,Average,No
2492,67856,63391,485,Employed,Widowed,140,1,0,Personal Loan,Good,No
2493,5661,148691,846,Self-employed,Single,334,4,1,Mortgage,Good,No
2494,10415,141757,819,Retired,Divorced,260,0,2,Mortgage,Poor,No
2495,60204,73664,529,Employed,Single,240,4,2,Auto Loan,Average,No
2496,50276,87384,583,Employed,Widowed,338,2,2,Credit Card,Average,No
2497,76975,51027,433,Unemployed,Widowed,142,1,2,Auto Loan,Average,Yes
2498,73577,55464,454,Unemployed,Widowed,239,1,0,Student Loan,Good,Yes
2499,74449,54485,448,Unemployed,Married,188,1,0,Personal Loan,Poor,Yes
2500,5806,148366,845,Unemployed,Divorced,334,4,0,Auto Loan,Average,No
2501,85905,39456,380,Unemployed,Widowed,322,1,0,Auto Loan,Poor,Yes
2502,44499,94795,616,Employed,Single,42,1,0,Personal Loan,Good,No
2503,73497,55554,454,Unemployed,Married,77,4,2,Personal Loan,Good,Yes
2504,64979,66922,503,Employed,Married,217,0,0,Mortgage,Average,No
2505,90469,33409,356,Unemployed,Divorced,112,1,0,Mortgage,Average,Yes
2506,49131,89327,591,Employed,Divorced,331,1,0,Personal Loan,Average,No
2507,32083,111400,688,Unemployed,Divorced,42,1,2,Auto Loan,Average,No
2508,72641,56639,458,Unemployed,Married,202,2,2,Student Loan,Good,Yes
2509,26689,120110,725,Self-employed,Widowed,77,4,2,Auto Loan,Poor,No
2510,53136,83627,569,Employed,Single,314,1,2,Student Loan,Average,No
2511,38159,103424,653,Retired,Widowed,246,2,0,Personal Loan,Poor,No
2512,85738,39692,381,Unemployed,Single,289,0,0,Student Loan,Poor,Yes
2513,33769,109037,678,Retired,Widowed,213,0,1,Mortgage,Average,No
2514,41444,98840,632,Employed,Divorced,236,2,0,Personal Loan,Average,No
2515,59935,74200,531,Employed,Single,94,0,2,Credit Card,Poor,No
2516,31390,113063,694,Employed,Married,57,3,2,Student Loan,Average,No
2517,57393,77415,544,Employed,Single,100,0,0,Student Loan,Poor,No
2518,86926,38074,376,Unemployed,Married,197,3,1,Credit Card,Good,No
2519,88820,35549,365,Unemployed,Widowed,200,2,2,Credit Card,Good,Yes
2520,77936,49963,429,Unemployed,Divorced,257,3,1,Personal Loan,Average,Yes
2521,32056,111456,688,Self-employed,Single,57,0,2,Auto Loan,Average,No
2522,28959,116362,709,Employed,Married,268,1,2,Credit Card,Average,No
2523,25307,121607,733,Self-employed,Widowed,72,3,0,Student Loan,Poor,No
2524,60745,72265,525,Employed,Divorced,116,0,2,Credit Card,Good,No
2525,88285,36061,368,Unemployed,Divorced,348,1,1,Personal Loan,Poor,Yes
2526,56831,78226,549,Employed,Divorced,25,2,1,Personal Loan,Poor,No
2527,78903,48810,421,Unemployed,Widowed,312,2,0,Student Loan,Poor,Yes
2528,55583,80006,555,Employed,Widowed,88,4,2,Student Loan,Average,No
2529,9956,142538,821,Retired,Widowed,241,2,1,Student Loan,Poor,No
2530,16116,133502,781,Retired,Divorced,178,4,0,Auto Loan,Poor,No
2531,83229,42800,394,Unemployed,Single,77,2,1,Student Loan,Good,No
2532,14074,136192,795,Unemployed,Married,43,2,0,Personal Loan,Good,No
2533,19671,128959,764,Retired,Widowed,107,2,1,Personal Loan,Poor,No
2534,7610,145433,834,Employed,Single,69,4,2,Credit Card,Good,No
2535,21082,127228,760,Employed,Married,115,4,1,Student Loan,Average,No
2536,43787,95476,619,Employed,Divorced,323,3,1,Auto Loan,Average,No
2537,48949,89460,592,Employed,Single,145,0,0,Mortgage,Poor,No
2538,57188,77767,546,Employed,Divorced,228,0,0,Credit Card,Average,No
2539,79553,48054,418,Unemployed,Married,78,0,0,Auto Loan,Poor,Yes
2540,44063,95319,618,Employed,Widowed,189,2,1,Student Loan,Average,No
2541,24738,122789,737,Employed,Divorced,258,0,0,Auto Loan,Poor,No
2542,66367,65397,495,Employed,Single,305,4,2,Mortgage,Poor,No
2543,90716,33233,355,Unemployed,Widowed,246,3,0,Auto Loan,Average,Yes
2544,17991,131205,771,Self-employed,Single,142,1,0,Mortgage,Good,No
2545,33024,110020,681,Employed,Married,123,3,2,Mortgage,Good,No
2546,81707,45068,404,Unemployed,Married,65,0,0,Mortgage,Poor,Yes
2547,51571,85727,576,Employed,Widowed,301,0,0,Auto Loan,Average,No
2548,32663,110610,683,Retired,Single,250,4,1,Student Loan,Good,No
2549,48125,90453,596,Employed,Single,251,3,1,Personal Loan,Good,No
2550,23589,124135,743,Self-employed,Single,306,4,0,Personal Loan,Average,No
2551,81229,45832,408,Unemployed,Single,123,4,2,Auto Loan,Average,Yes
2552,20151,128464,763,Unemployed,Married,99,1,0,Student Loan,Average,No
2553,35881,106242,667,Self-employed,Single,239,4,0,Personal Loan,Average,No
2554,90371,33682,357,Unemployed,Married,315,4,0,Mortgage,Average,Yes
2555,31672,112298,692,Retired,Single,316,1,1,Auto Loan,Poor,No
2556,82801,43383,398,Unemployed,Single,301,2,2,Auto Loan,Average,Yes
2557,56875,78160,548,Employed,Divorced,219,2,2,Credit Card,Average,No
2558,31069,113332,695,Self-employed,Divorced,285,1,2,Credit Card,Poor,No
2559,82475,43666,400,Unemployed,Single,81,4,1,Credit Card,Poor,Yes
2560,56431,78817,552,Employed,Married,231,0,1,Student Loan,Good,No
2561,32213,111198,686,Retired,Single,242,3,0,Auto Loan,Good,No
2562,18261,130695,770,Unemployed,Divorced,301,0,1,Credit Card,Poor,No
2563,74274,54642,448,Unemployed,Single,318,0,0,Auto Loan,Poor,Yes
2564,69041,61830,479,Employed,Divorced,266,4,1,Mortgage,Poor,No
2565,24446,123067,739,Unemployed,Single,153,3,0,Credit Card,Average,No
2566,92896,30234,342,Unemployed,Widowed,80,3,1,Auto Loan,Average,Yes
2567,57269,77616,545,Employed,Single,100,2,2,Student Loan,Poor,No
2568,93607,29221,338,Unemployed,Married,147,1,0,Student Loan,Good,Yes
2569,91831,31410,347,Unemployed,Divorced,154,4,1,Student Loan,Poor,Yes
2570,40547,100055,638,Employed,Widowed,350,3,1,Credit Card,Average,No
2571,54678,81413,561,Employed,Divorced,198,4,0,Student Loan,Good,No
2572,99319,21051,305,Unemployed,Divorced,22,2,1,Personal Loan,Good,Yes
2573,18403,130529,769,Retired,Married,159,0,2,Mortgage,Average,No
2574,44082,95301,617,Employed,Single,303,3,0,Auto Loan,Poor,No
2575,42744,96918,624,Employed,Married,349,2,0,Personal Loan,Good,No
2576,41976,98116,629,Employed,Single,49,4,0,Credit Card,Good,No
2577,10109,142226,821,Self-employed,Widowed,356,2,0,Auto Loan,Average,No
2578,58268,76563,539,Employed,Married,219,2,0,Auto Loan,Average,No
2579,28247,117859,715,Employed,Married,221,2,2,Student Loan,Poor,No
2580,66753,64757,493,Employed,Divorced,12,2,0,Auto Loan,Good,No
2581,7282,146169,837,Self-employed,Married,76,2,2,Auto Loan,Average,No
2582,10782,141008,816,Self-employed,Single,12,2,2,Mortgage,Good,No
2583,42418,97475,627,Employed,Married,254,1,2,Credit Card,Average,No
2584,61408,71257,520,Employed,Married,327,4,0,Personal Loan,Average,No
2585,29472,115500,705,Retired,Widowed,36,0,2,Student Loan,Average,No
2586,99848,20307,301,Unemployed,Single,358,4,0,Mortgage,Average,Yes
2587,57887,76889,541,Employed,Divorced,61,3,2,Personal Loan,Poor,No
2588,49409,88895,589,Employed,Single,359,3,0,Personal Loan,Average,No
2589,29826,115184,703,Retired,Widowed,252,4,1,Mortgage,Average,No
2590,73026,55944,456,Unemployed,Single,43,2,1,Student Loan,Poor,Yes
2591,26949,119555,723,Retired,Single,44,1,2,Credit Card,Good,No
2592,71732,58134,463,Unemployed,Married,211,0,1,Mortgage,Average,Yes
2593,79965,47323,414,Unemployed,Married,245,2,2,Mortgage,Poor,Yes
2594,13946,136205,795,Self-employed,Single,37,4,2,Mortgage,Average,No
2595,47215,91762,603,Employed,Single,53,4,2,Student Loan,Good,No
2596,35009,107225,671,Employed,Divorced,72,1,1,Mortgage,Average,No
2597,28752,116507,711,Unemployed,Widowed,52,1,2,Mortgage,Good,No
2598,81162,45954,409,Unemployed,Married,141,4,1,Auto Loan,Average,Yes
2599,59302,75021,534,Employed,Married,209,2,1,Auto Loan,Poor,No
2600,33064,109959,681,Unemployed,Married,298,2,0,Auto Loan,Average,No
2601,29259,115927,707,Retired,Married,162,2,1,Auto Loan,Poor,No
2602,40737,99866,636,Employed,Single,215,0,0,Mortgage,Poor,No
2603,48286,90427,596,Employed,Single,193,0,2,Auto Loan,Average,No
2604,96502,24992,321,Unemployed,Divorced,218,2,2,Personal Loan,Average,Yes
2605,98680,21961,309,Unemployed,Married,158,4,0,Credit Card,Average,Yes
2606,91066,32497,352,Unemployed,Married,215,1,2,Auto Loan,Good,No
2607,13016,137551,801,Employed,Single,59,3,0,Student Loan,Poor,No
2608,75843,52551,440,Unemployed,Divorced,269,1,0,Credit Card,Poor,Yes
2609,43211,96384,623,Employed,Single,150,1,2,Personal Loan,Good,No
2610,7642,145374,834,Unemployed,Married,183,3,0,Credit Card,Poor,No
2611,58947,75755,535,Employed,Married,112,2,0,Credit Card,Good,No
2612,90708,33255,355,Unemployed,Widowed,198,1,0,Personal Loan,Average,Yes
2613,96878,24567,319,Unemployed,Widowed,326,3,2,Auto Loan,Good,No
2614,63608,68847,510,Employed,Widowed,305,4,2,Personal Loan,Average,No
2615,23071,124817,746,Self-employed,Divorced,32,4,2,Student Loan,Poor,No
2616,64156,68003,508,Employed,Single,309,4,2,Personal Loan,Poor,No
2617,85018,40389,385,Unemployed,Married,21,2,2,Mortgage,Good,No
2618,66916,64523,492,Employed,Married,198,1,1,Mortgage,Good,No
2619,8849,143802,827,Unemployed,Divorced,144,1,1,Credit Card,Good,No
2620,54429,81576,562,Employed,Married,44,0,0,Auto Loan,Poor,No
2621,6538,147342,841,Self-employed,Married,80,4,1,Auto Loan,Average,No
2622,67483,63919,488,Employed,Single,91,2,2,Mortgage,Good,No
2623,39196,102103,646,Self-employed,Widowed,202,3,2,Student Loan,Average,No
2624,9986,142443,821,Retired,Widowed,112,2,2,Personal Loan,Average,No
2625,97653,23358,314,Unemployed,Divorced,296,1,0,Personal Loan,Average,Yes
2626,34084,108535,676,Retired,Widowed,232,4,0,Personal Loan,Average,No
2627,20372,127894,762,Retired,Widowed,64,0,0,Student Loan,Average,No
2628,10542,141485,819,Employed,Divorced,171,2,0,Student Loan,Average,No
2629,42900,96524,624,Employed,Divorced,53,0,0,Personal Loan,Poor,No
2630,9263,143416,825,Retired,Widowed,58,1,0,Personal Loan,Poor,No
2631,22019,125982,753,Employed,Single,170,3,1,Student Loan,Average,No
2632,28510,117057,713,Self-employed,Divorced,195,2,2,Personal Loan,Average,No
2633,95852,25698,324,Unemployed,Married,257,1,1,Student Loan,Average,No
2634,50734,86809,580,Employed,Divorced,22,4,0,Credit Card,Average,No
2635,31289,113079,694,Employed,Married,165,2,2,Mortgage,Average,No
2636,58871,75805,535,Employed,Divorced,231,0,2,Mortgage,Average,No
2637,76853,51349,434,Unemployed,Divorced,166,2,2,Student Loan,Average,Yes
2638,42823,96777,624,Employed,Widowed,350,1,1,Personal Loan,Average,No
2639,62091,70248,516,Employed,Widowed,294,1,2,Mortgage,Average,No
2640,44332,95033,616,Employed,Widowed,198,0,0,Auto Loan,Average,No
2641,20899,127411,761,Unemployed,Single,73,1,0,Personal Loan,Average,No
2642,28019,118239,716,Retired,Widowed,159,2,1,Student Loan,Good,No
2643,67433,64041,489,Employed,Widowed,155,0,1,Auto Loan,Poor,No
2644,76291,51954,437,Unemployed,Divorced,114,1,0,Student Loan,Poor,Yes
2645,94272,28002,333,Unemployed,Divorced,311,1,1,Personal Loan,Average,Yes
2646,48753,89783,593,Employed,Single,104,2,2,Credit Card,Average,No
